district,address,Latitude,Longitude,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,永嘉路527弄4号,31.20525693,121.4495566,20000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Changning,安福路250弄1号,31.21278,121.56217,20000,2,2,1,0,110,0,detached lane house,residential,1,1,0,0,0,1,1,0,4
Changning,新华路413弄,31.21278,121.56217,20000,2,2,2,0,110,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,岳阳路25号,31.21278,121.56217,20000,2,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,茂名南路40号,31.21278,121.56217,20000,2,2,2,0,120,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,胶州路293弄4号,31.21278,121.56217,20000,3,1,3,0,120,1,attached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,陕西南路222弄,31.21278,121.56217,21000,5,2,2,0,120,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,武康路湖南路,31.21278,121.56217,21000,1,1,1,0,90,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Pudong,南六公路99弄,31.21278,121.56217,21000,4,2,4,0,447,1,villa,residential,0,1,0,0,1,1,0,0,3
Xuhui,汾阳路911号,31.21278,121.56217,21000,2,1,1,0,100,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,五原路50弄6号,31.21278,121.56217,21000,2,2,2,0,110,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,福山路102弄8,31.21278,121.56217,21000,2,1,1,0,70,1,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,五原路270弄3号,31.21272,121.443428,21800,2,2,1,0,100,0,detached lane house,residential,1,1,1,0,1,0,0,1,5
Xuhui,五原路270弄4号,31.21278,121.56217,21800,2,2,2,0,90,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Xuhui,永嘉路580弄27号,31.21278,121.56217,21800,2,2,2,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Jing'an,武定西路1267弄,31.21278,121.56217,21800,2,2,2,1,130,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,湖南路20弄7号,31.21278,121.56217,22000,2,1,1,0,150,1,attached lane house,multi-use,0,1,0,0,0,0,1,0,2
Huangpu,重庆南路16号,31.21278,121.56217,22000,3,2,1,1,120,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,淮海中路1200弄1号,31.218124,121.462857,22000,2,2,2,0,120,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,五原路50弄,31.21278,121.56217,22000,3,2,1,0,100,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,高安路97号,31.21278,121.56217,22000,2,2,2,0,90,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Changning,安化路175号,31.21278,121.56217,22000,2,2,2,0,110,1,public housing,residential,1,1,0,1,1,0,1,1,6
Xuhui,永嘉路580弄,31.21278,121.56217,22000,3,2,2,0,100,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Jing'an,升平路79弄15号,31.21278,121.56217,22000,2,2,2,0,80,0,attached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,淮海中路1857弄,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Huangpu,陕西南路271弄5号,31.223028,121.457237,22000,3,1,2,0,110,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,建国西路211弄8号,31.21278,121.56217,22000,2,2,2,0,130,0,public housing,residential,1,0,0,0,1,1,1,0,4
Xuhui,长乐路245号,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,长乐路245号,31.21278,121.56217,22000,2,2,2,1,100,0,public housing,residential,1,1,0,0,0,0,1,0,3
Xuhui,淮海中路1487弄35号,31.21278,121.56217,22000,2,2,1,0,100,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,高安路18弄,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,0,1,0,0,2
Huangpu,瑞金一路126弄,31.21278,121.56217,22000,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,1,0,0,3
Xuhui,武康路6弄,31.21278,121.56217,22000,2,2,2,0,80,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,吴兴路12弄2楼,31.21278,121.56217,22000,2,2,2,0,120,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,淮海中路1670弄14号,31.21278,121.56217,22000,2,2,1,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,茂名北路141弄,31.21278,121.56217,22000,2,2,2,0,138,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Xuhui,宝庆路9弄,31.21278,121.56217,22000,2,2,2,0,120,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Huangpu,南昌路142弄,31.21278,121.56217,22000,3,2,2,0,80,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Huangpu,重庆南16号,31.21278,121.56217,22000,2,2,1,0,120,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,永嘉路321弄,31.21278,121.56217,22000,3,2,3,0,150,0,attached lane house,residential,1,1,0,0,1,1,1,0,5
Xuhui,永嘉路480弄27号,31.21278,121.56217,22000,2,2,1,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,天平路36弄1号,31.21278,121.56217,22000,2,2,2,0,120,0,public housing,residential,0,0,0,0,1,1,0,0,2
Jing'an,康定东路53弄9号,31.21278,121.56217,22500,3,2,2,0,130,1,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,淮海中路1753号,31.21278,121.56217,22500,3,2,1,0,120,0,public housing,residential,1,1,1,1,1,0,1,1,7
Xuhui,五原路281弄,31.21278,121.56217,22600,1,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,瑞金二路129弄99号,31.21278,121.56217,22800,3,2,2,1,130,0,attached lane house,residential,1,1,0,1,1,1,0,0,5
Xuhui,复兴中路1350弄22号,31.21278,121.56217,22800,2,2,1,0,90,0,public housing,residential,1,1,0,0,1,0,1,0,4
Jing'an,巨鹿路820弄1号,31.21854,121.449283,22800,3,2,2,0,150,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,延安西路150弄1号,31.21278,121.56217,23000,2,2,2,0,100,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,永福路131弄,31.21278,121.56217,23000,2,1,1,0,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,岳阳路200弄,31.21278,121.56217,23000,2,2,1,0,80,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,陕西南路39弄531号,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,永嘉路229弄10号,31.21278,121.56217,23000,2,2,2,0,130,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,陕西南路83弄2楼,31.21278,121.56217,23000,2,2,2,0,110,0,public housing,residential,1,1,0,0,1,1,1,0,5
Jing'an,陕西南路39弄107号,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,太原路25弄14号,31.21278,121.56217,23000,1,1,2,0,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,绍兴路76弄3号,31.21278,121.56217,23000,2,2,2,0,120,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,天平路55号,31.21278,121.56217,23000,2,2,2,0,160,0,detached lane house,multi-use,0,0,0,0,1,1,0,0,2
Pudong,龙东大道4288路,31.21278,121.56217,23000,4,2,4,0,293,0,villa,residential,1,1,0,0,1,1,0,0,4
Qingpu,徐盈路158弄,31.21278,121.56217,23000,4,2,2,0,250,0,villa,residential,0,1,0,0,0,0,0,0,1
Xuhui,乌鲁木齐中路351弄351号,31.21607,121.44443,23000,3,2,2,0,100,0,detached lane house,residential,1,1,0,1,0,0,1,0,4
Xuhui,乌鲁木齐396弄甲支弄2号,31.21278,121.56217,23000,1,1,1,0,80,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Huangpu,陕西南路39弄117号,31.21278,121.56217,23000,2,3,2,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,安福路,31.21278,121.56217,23000,2,1,1,0,80,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Xuhui,高安路100弄5号,31.21278,121.56217,23000,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,0,1,0,1,4
Xuhui,五原路96弄1号,31.21278,121.56217,23000,2,2,2,0,80,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,陕西南路186弄,31.21278,121.56217,23000,3,2,2,0,105,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,陕西南路368号,31.213997,121.459944,23000,2,2,2,1,80,0,detached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,威海路688号,31.21278,121.56217,23000,1,2,1,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,陕西南路39弄888号,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,岳阳路195弄,31.21278,121.56217,23000,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,延安西路150弄,31.21278,121.56217,23000,3,1,1,0,165,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,巨鹿路路852弄8号,31.21278,121.56217,23000,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,江宁路363弄1号,31.243936,121.44499,23000,3,2,3,0,60,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,新乐路58弄,31.21278,121.56217,23000,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,陕西南路39弄237号,31.21278,121.56217,23000,2,2,3,0,150,0,villa,residential,0,1,0,0,1,0,1,0,3
Jing'an,陕西南路39弄1号,31.20809225,121.4626095,23000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Huangpu,陕西南路39弄1547号,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,常熟路139号,31.21278,121.56217,23000,2,2,2,1,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,陕西南路39弄117号,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Xuhui,永康路171号,31.21278,121.56217,23000,2,1,2,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,武康路280弄,31.21278,121.56217,23500,3,2,2,0,160,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,太原路83弄2号,31.21278,121.56217,23500,2,2,2,0,110,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,永嘉路1弄6号,31.21278,121.56217,23500,3,2,2,1,150,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Jing'an,长乐路613弄,31.21278,121.56217,23500,2,2,2,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Minhang,虹梅路3333弄,31.21278,121.56217,23500,3,2,2,0,150,0,villa,residential,1,0,0,0,0,1,0,0,2
Jing'an,南京西路1213弄,31.21278,121.56217,23600,2,2,2,0,130,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,武定西路1267号,31.21278,121.56217,23800,2,2,2,1,120,0,detached lane house,residential,1,0,0,0,1,1,0,1,4
Qingpu,业辉路199弄286号,31.16576,121.14705,23800,4,5,5,0,468,1,villa,residential,1,1,0,0,1,1,1,0,5
Xuhui,武康路6弄0号,31.21278,121.56217,23800,3,2,2,0,110,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1761号,31.21278,121.56217,23800,2,2,1,0,120,0,public housing,residential,1,1,1,0,1,1,1,1,7
Minhang,诸新路377弄,31.21278,121.56217,23900,5,2,4,0,220,0,villa,residential,0,1,0,0,1,1,0,1,4
Jing'an,愚园路361弄,31.21278,121.56217,24000,2,2,1,0,110,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,泰安路91弄1号,31.206823,121.435295,24000,3,2,2,0,120,0,public housing,residential,1,0,0,0,1,1,1,0,4
Jing'an,镇宁路285弄,31.21278,121.56217,24000,3,2,2,1,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,余庆路路90弄1号,31.21278,121.56217,24000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Qingpu,前云路222弄,31.16576,121.14705,24000,6,4,3,0,300,0,villa,residential,0,1,0,0,1,1,0,1,4
Huangpu,南昌路272弄5号,31.21278,121.56217,24000,1,1,2,0,110,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,建国西路506弄7号,31.21278,121.56217,24000,1,2,1,0,120,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,复兴中路1295弄75号,31.21278,121.56217,24000,2,2,2,0,150,0,public housing,residential,1,1,0,0,0,1,0,0,3
Xuhui,高安路2弄3号,31.21278,121.56217,24000,3,2,2,0,130,0,public housing,multi-use,1,1,0,1,0,1,1,0,5
Qingpu,联民路55弄,31.21278,121.56217,24000,3,2,3,0,170,0,villa,residential,0,0,0,0,1,0,0,0,1
Xuhui,衡山路335弄,31.21278,121.56217,24000,2,2,2,0,100,0,public housing,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,瑞金二路129号,31.21278,121.56217,24500,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,湖南路311弄18号,31.21278,121.56217,24500,2,2,2,0,110,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,陕西南路39弄23号,31.21278,121.56217,24500,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,陕西南路39弄长乐邨,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,陕西南路39弄225号,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Huangpu,淮海中路999号,31.215428,121.457956,24800,2,2,3,0,150,0,detached lane house,multi-use,1,0,0,0,0,1,1,0,3
Huangpu,陕西南路39弄117号,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,1,1,1,0,6
Huangpu,绍兴路18弄,31.21278,121.56217,24800,2,2,2,0,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,余庆路180弄2号,31.21278,121.56217,24900,1,1,1,0,70,1,attached lane house,residential,0,1,0,1,1,0,1,0,4
Xuhui,高邮路5弄23号,31.21278,121.56217,24999,3,2,2,0,150,0,public housing,residential,0,0,1,0,1,0,0,0,2
Jing'an,延安中路1135弄6号,31.21278,121.56217,25000,3,2,2,0,200,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,陕西南路39弄23号,31.21278,121.56217,25000,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,愚园路361弄25号,31.21278,121.56217,25000,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,1,1,6
Xuhui,陕西南路39弄780号,31.21278,121.56217,25000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Jing'an,南京西路1025弄1号,31.21278,121.56217,25000,3,2,2,0,130,0,detached lane house,multi-use,1,1,0,1,1,0,1,1,6
Xuhui,高邮路22号,31.21278,121.56217,25000,2,1,2,0,70,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,富民路197弄30号,31.21278,121.56217,25000,4,2,2,0,150,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,淮海中路1670弄6号,31.21278,121.56217,25000,3,2,2,0,160,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,高邮路5弄23号,31.21278,121.56217,25000,3,2,2,0,150,0,public housing,residential,1,1,1,0,0,1,0,0,4
Jing'an,长乐路774弄1号,31.221886,121.465574,25000,2,2,1,0,120,0,attached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,延安中路454弄,31.21278,121.56217,25000,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,乌鲁木齐南路396弄甲支弄2号,31.20167,121.44938,25000,3,2,2,0,120,0,villa,multi-use,1,1,1,1,0,0,1,1,6
Xuhui,永嘉路580弄33号,31.21278,121.56217,25000,3,2,2,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1857弄47号,31.21278,121.56217,25000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,高邮路22号,31.21278,121.56217,25000,2,1,2,0,75,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,业辉路199弄286号,31.21278,121.56217,25000,7,3,5,0,460,1,villa,residential,1,1,0,0,1,1,1,0,5
Huangpu,巨鹿路318号,31.21278,121.56217,25000,2,2,1,0,90,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,东湖路56弄48号,31.21278,121.56217,25000,1,2,1,0,80,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Minhang,幸乐路500弄82号,31.21278,121.56217,25000,4,3,4,0,312,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,宛平路6弄3号,31.21278,121.56217,25000,2,2,2,0,98,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Huangpu,瑞金二路260号,31.21278,121.56217,25000,4,2,3,0,190,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Minhang,虹梅路3333弄2号,31.21278,121.56217,25000,3,2,2,0,150,0,villa,residential,0,0,0,0,1,1,0,0,2
Pudong,乳山路505弄,31.21278,121.56217,25000,3,2,3,1,198,0,villa,residential,0,1,0,0,0,1,0,0,2
Xuhui,长乐路1242号,31.21278,121.56217,25000,2,1,2,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,长乐路39弄12号,31.21278,121.56217,25000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,宛平路6弄3楼,31.21278,121.56217,25000,2,2,2,0,110,0,public housing,residential,1,1,1,0,1,1,0,0,5
Xuhui,高安路2弄3号,31.21278,121.56217,25500,3,2,2,0,120,0,public housing,multi-use,1,1,0,0,0,1,1,0,4
Huangpu,陕西南路352号,31.21278,121.56217,25800,2,2,2,1,110,0,detached lane house,multi-use,0,1,0,0,1,0,0,1,3
Jing'an,南京西路1081弄8号,31.21278,121.56217,25800,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,陕西南路39弄2112号,31.21278,121.56217,25800,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,陕西南路39弄745号,31.21278,121.56217,25800,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,襄阳南路429弄,31.21278,121.56217,26000,3,2,3,0,180,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,高安路2弄1号,31.21278,121.56217,26000,3,2,2,0,110,0,public housing,residential,1,1,0,0,0,1,1,0,4
Xuhui,陕西南路186弄11号,31.21278,121.56217,26000,1,1,1,0,140,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,余庆路90弄1号,31.21278,121.56217,26000,3,2,2,0,110,0,public housing,residential,1,1,0,1,0,0,1,0,4
Jing'an,富民路197弄30号,31.21278,121.56217,26000,3,2,2,0,150,0,attached lane house,multi-use,1,1,1,0,0,1,0,0,4
Xuhui,建国西路56弄1号,31.20638035,121.4651336,26000,2,2,2,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,余庆路90弄1号,31.21278,121.56217,26000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Jing'an,巨鹿路717弄2号,31.21278,121.56217,26000,2,2,2,0,120,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,永康路173号,31.21278,121.56217,26000,3,1,1,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Pudong,松涛路200弄,31.21278,121.56217,26000,5,2,3,0,260,0,villa,residential,1,1,1,1,1,1,0,0,6
Xuhui,襄阳南路247弄2号,31.21278,121.56217,26000,3,2,2,0,140,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,新乐路44弄8号,31.21278,121.56217,26000,2,2,2,0,130,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Changning,安西路23弄,31.21278,121.56217,26000,3,2,2,0,120,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,诸光路1188号,31.21278,121.56217,26000,4,2,2,0,250,0,villa,residential,0,1,0,0,1,1,0,0,3
Qingpu,高泾路689弄,31.16576,121.14705,26000,6,3,3,0,338,1,villa,residential,1,1,0,0,1,1,0,0,4
Xuhui,建国西路407号,31.21278,121.56217,26000,2,2,2,0,140,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,北京西路838弄2号,31.21278,121.56217,26500,3,2,1,0,120,0,public housing,residential,1,1,0,0,1,0,1,0,4
Huangpu,成都南路99弄,31.21278,121.56217,26500,3,2,2,0,150,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,淮海中路1887号,31.21278,121.56217,26500,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,永嘉路375号,31.21278,121.56217,26500,3,1,2,0,120,1,attached lane house,multi-use,1,1,1,1,0,0,0,0,4
Xuhui,乌鲁木齐南路396弄,31.21278,121.56217,26800,3,2,2,0,120,0,detached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,宛平路10弄20号,31.21278,121.56217,26800,3,2,1,1,90,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Jing'an,愚园路579弄28号,31.21278,121.56217,27000,2,2,2,0,100,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,长乐路619号,31.21278,121.56217,27000,3,2,1,0,150,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,汾阳路9弄11号,31.21278,121.56217,27000,3,2,2,0,150,0,public housing,residential,1,1,0,0,1,0,0,0,3
Jing'an,青云路350弄13号,31.26151,121.47009,27000,3,2,2,0,140,1,attached lane house,residential,1,1,0,1,0,1,1,0,5
Jing'an,北京西路1400弄16号,31.21278,121.56217,27000,2,2,0,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,陕西南路271弄9号,31.21278,121.56217,27000,5,2,3,0,200,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Xuhui,淮海中路1285弄,31.21278,121.56217,27000,2,2,2,0,80,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,衡山路335弄1楼,31.21278,121.56217,27000,3,2,2,0,100,1,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,乌鲁木齐北路498弄1号,31.22479,121.439389,27000,2,2,2,0,100,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,北京西路1400弄,31.21278,121.56217,27000,2,2,3,0,100,0,attached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,北京西路1400弄16号,31.21278,121.56217,27000,2,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,岳阳路200弄4号,31.21278,121.56217,28000,3,2,2,0,190,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,新乐路100弄25号,31.21278,121.56217,28000,3,2,3,0,150,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Xuhui,陕西南路550弄37号,31.21278,121.56217,28000,2,2,2,0,150,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,陕西南路39弄117号,31.21278,121.56217,28000,2,2,1,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Minhang,虹桥路1889弄25号,31.21278,121.56217,28000,4,3,3,1,200,0,villa,residential,1,0,0,0,1,1,1,0,4
Jing'an,南京西路1081弄58号,31.21278,121.56217,28000,3,2,2,0,130,0,detached lane house,multi-use,1,1,1,1,1,0,0,1,6
Jing'an,康定路716弄10号,31.21278,121.56217,28000,2,2,2,0,160,0,detached lane house,residential,1,0,1,0,1,1,0,0,4
Xuhui,乌鲁木齐南路396弄2号,31.20167,121.44938,28000,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,0,1,1,7
Xuhui,陕西南路39弄1213号,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Jing'an,茂名北路282弄,31.21278,121.56217,28000,4,3,2,0,200,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,长乐路1131弄,31.21278,121.56217,28000,2,2,1,0,120,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,陕西南路39弄2123号,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
,古楼路529号,31.0312,121.22111,28000,4,3,3,0,380,0,villa,residential,1,1,0,0,1,0,1,0,4
